INDMusic Channel Report
September 2014
9LILG

Partner Views are: 2765397
Non-Ad Requested Views: 26405
Partner Revenue is: 5511.239074999999
Partner Ad Enabled Views are: 2738992
Partner Thousands of Ad Enabled Views: 2738.992
CPM: 2.0121413552869076
INDMusic Percentage: 0.1
Partner InDMusic Fee is: 551.1239074999999
Total Partner Earnings: 4960.115167499998

UGC Views are: 2014478
UGC Revenue is: 1632.0679429999989
UGC Ad Enabled Views are: 1599385
UGC Thousands of Ad Enabled Views: 1599.385
INDMusic Percentags: 0.1
UGC InDMusic Fee is: 163.2067942999999
Total UGC Earnings: 1468.861148699999

Total Channel Partner Payout: 6428.976316199997

videoId,claimType,claimOrigin,assetTitle,contentType,assetType,artist,album,isrc,customId,writer,channel,tViews,adViews,tEarnings
"2SbisyV_g9E","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,3,3,0
"2T_VoXsUCc4","Audio","Audio Match","Narco Corridos","UGC",,"King Lil G","King Enemy","USASN1201240","9LILG",,,4288,4288,7.852627
"2T_VoXsUCc4","Audio","Audio Match","Narco Corridos","UGC",,"King Lil G","King Enemy","USASN1201240","9LILG",,,70,0,0
"2_9S0pTBHYo","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,8,8,0
"2_9S0pTBHYo","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,8,8,0
"2d2iGaTYP-E","Audio","Audio Match","Delusional","UGC",,"King Lil G","AK47Boyz","QMEBT1400805","9LILG",,,95,0,0
"2d2iGaTYP-E","Audio","Audio Match","Delusional","UGC",,"King Lil G","AK47Boyz","QMEBT1400805","9LILG",,,8644,8644,18.418956
"2d2iGaTYP-E","Audio","Audio Match","Delusional","UGC",,"King Lil G","AK47Boyz","QMEBT1400805","9LILG",,,8644,8644,18.418956
"2e3XD1LeZSA","Audio","Audio Match","Hopeless Boy Feat. David Ortiz","UGC",,"King Lil G","AK47Boyz","QMEBT1400801","9LILG",,,1,1,0
"2e74uB1xOk4","Audio","Audio Match","Like That Feat. Baby Gunz & Drummer Boy","UGC",,"King Lil G","AK47Boyz","QMEBT1400809","9LILG",,,8,8,0
"2e74uB1xOk4","Audio","Audio Match","Like That Feat. Baby Gunz & Drummer Boy","UGC",,"King Lil G","AK47Boyz","QMEBT1400809","9LILG",,,8,8,0
"2flBZUhD1us","Audio","Audio Match","That Dro","UGC",,"King Lil G","Lost in Smoke","USASN1302110","9LILG",,,53,53,0.001334
"2hKStXfI4Kc","Audio","Audio Match","What's Up","UGC",,"King Lil G","Lost in Smoke","USASN1302106","9LILG",,,6,6,0.000176
"2hXLEVt_m48","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,13,13,0.000808
"2ifcJ50fbVU","Audio","Audio Match","Hopeless Boy Feat. David Ortiz","UGC",,"King Lil G","AK47Boyz","QMEBT1400801","9LILG",,,22,22,0.000308
"2jDCQ3B9m9g","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,176,176,0.00138
"2keK1ck1geQ","Audio","Audio Match","Gods Looking for Me","UGC",,"King Lil G","Lost in Smoke","USASN1302117","9LILG",,,94,94,0.000787
"2keK1ck1geQ","Audio","Audio Match","Gods Looking for Me","UGC",,"King Lil G","Lost in Smoke","USASN1302117","9LILG",,,2,0,0
"2nVwZeaw4ls","Audio","Audio Match","Like That Feat. Baby Gunz & Drummer Boy","UGC",,"King Lil G","AK47Boyz","QMEBT1400809","9LILG",,,2,2,0
"2nVwZeaw4ls","Audio","Audio Match","Like That Feat. Baby Gunz & Drummer Boy","UGC",,"King Lil G","AK47Boyz","QMEBT1400809","9LILG",,,2,2,0
"2nwAGL9u1Q8","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,69,69,0.000712
"2nwAGL9u1Q8","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,69,69,0.000712
"2nwAGL9u1Q8","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,10,0,0
"2oxBc2g3OG8","Audio","Audio Match","Hopeless Boy Feat. David Ortiz","UGC",,"King Lil G","AK47Boyz","QMEBT1400801","9LILG",,,21,21,0.0001975
"2oxBc2g3OG8","Audio","Audio Match","Hopeless Boy Feat. David Ortiz","UGC",,"King Lil G","AK47Boyz","QMEBT1400801","9LILG",,,21,21,0.0001975
"2pjBtgdmFS8","Audio-Visual","Web Upload","King Lil G - ""Mob Life"" Lyric Video","PARTNER-PROVIDED",,"King Lil G","","USASN1302108","9LILG",,,2190,2190,3.572413
"2pjBtgdmFS8","Audio-Visual","Web Upload","King Lil G - ""Mob Life"" Lyric Video","PARTNER-PROVIDED",,"King Lil G","","USASN1302108","9LILG",,,2190,2190,3.572413
"2pjBtgdmFS8","Audio-Visual","Web Upload","King Lil G - ""Mob Life"" Lyric Video","PARTNER-PROVIDED",,"King Lil G","","USASN1302108","9LILG",,,20,0,0
"2rmx9HPCwso","Audio","Audio Match","Hopeless Boy Feat. David Ortiz","UGC",,"King Lil G","AK47Boyz","QMEBT1400801","9LILG",,,1,1,0
"2rwi4TYx4x0","Audio","Audio Match","Narco Corridos","UGC",,"King Lil G","King Enemy","USASN1201240","9LILG",,,51,51,0.003
"2yRIh6hEh44","Audio","Audio Match","Narco Corridos","UGC",,"King Lil G","King Enemy","USASN1201240","9LILG",,,4,4,0
"2zY2eiw0-G8","Audio","Audio Match","El Apachino Feat. LA Gun Smoke","UGC",,"King Lil G","AK47Boyz","QMEBT1400806","9LILG",,,152,152,0.0013
"2zY2eiw0-G8","Audio","Audio Match","El Apachino Feat. LA Gun Smoke","UGC",,"King Lil G","AK47Boyz","QMEBT1400806","9LILG",,,152,152,0.0013
"34sstxRzDyo","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,1,1,0
"36lxvy6Oqjw","Audio","Audio Match","Killuminati Won't Save You","UGC",,"King Lil G","Lost in Smoke","USASN1302107","9LILG",,,1,1,0
"3BQDaGqmpQM","Audio","Audio Match","Black Cortez","UGC",,"Lil G","Blue Devil Part 2","USASN1200415","9LILG",,,1,1,0
"3EFRQnU3Ojs","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,21,21,0
"3EFRQnU3Ojs","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,21,21,0
"3HEHg736CdI","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,5,5,0
"3HEHg736CdI","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,5,5,0
"3J3JGfzedaI","Audio","Audio Match","Letter to Dr. Dre (feat. Big Swiisha)","UGC",,"Lil G","Blue Devil Part 2","USASN1200418","9LILG",,,6,6,0
"3J3JGfzedaI","Audio","Audio Match","Letter to Dr. Dre (feat. Big Swiisha)","UGC",,"Lil G","Blue Devil Part 2","USASN1200418","9LILG",,,2,0,0
"3UAzPx1pEbw","Audio","Audio Match","Gun Smoke","UGC",,"King Lil G","King Enemy","USASN1201249","9LILG",,,2026,2026,2.92957
"3UAzPx1pEbw","Audio","Audio Match","Gun Smoke","UGC",,"King Lil G","King Enemy","USASN1201249","9LILG",,,32,0,0
"3UaBSEXXb2I","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,45,45,0
"3UaBSEXXb2I","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,45,45,0
"3UdTVXeQHYo","Audio","Audio Match","Narco Corridos","UGC",,"King Lil G","King Enemy","USASN1201240","9LILG",,,93,93,0.234098
"3UdTVXeQHYo","Audio","Audio Match","Narco Corridos","UGC",,"King Lil G","King Enemy","USASN1201240","9LILG",,,7,0,0
"3VbnXivRtkg","Audio","Audio Match","Love LA","UGC",,"Lil G","Blue Devil Part 2","USASN1200419","9LILG",,,499,499,0.976187
"3VbnXivRtkg","Audio","Audio Match","Love LA","UGC",,"Lil G","Blue Devil Part 2","USASN1200419","9LILG",,,26,0,0
"3WojKpt58VM","Audio","Audio Match","Hopeless Boy Feat. David Ortiz","UGC",,"King Lil G","AK47Boyz","QMEBT1400801","9LILG",,,8,8,0.0009525
"3WojKpt58VM","Audio","Audio Match","Hopeless Boy Feat. David Ortiz","UGC",,"King Lil G","AK47Boyz","QMEBT1400801","9LILG",,,8,8,0.0009525
"3WojKpt58VM","Audio","Audio Match","Hopeless Boy Feat. David Ortiz","UGC",,"King Lil G","AK47Boyz","QMEBT1400801","9LILG",,,1,0,0
"3ZMyHw1GwrM","Audio","Audio Match","Welcome to La","UGC",,"King Lil G","Lost in Smoke","USASN1302113","9LILG",,,1,1,0
"3bJnMInPGow","Audio","Audio Match","Pussy is a Drug","UGC",,"Lil G","Blue Devil Part 2","USASN1200420","9LILG",,,470,470,0.116358
"3bJnMInPGow","Audio","Audio Match","Pussy is a Drug","UGC",,"Lil G","Blue Devil Part 2","USASN1200420","9LILG",,,15,0,0
"3fPp17t_XK0","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,3,3,0
"3kubpGrPiwY","Audio","Audio Match","Real Life","UGC",,"Lil G","Blue Devil Part 2","USASN1200421","9LILG",,,1,1,0
"3lx1WLyd3CQ","Audio","Audio Match","Fuck 'Em Like I Love 'Em","UGC",,"King Lil G","Lost in Smoke","USASN1302116","9LILG",,,202,202,0.007301
"3lx1WLyd3CQ","Audio","Audio Match","Fuck 'Em Like I Love 'Em","UGC",,"King Lil G","Lost in Smoke","USASN1302116","9LILG",,,7,0,0
"3n-Tp2JUXeI","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,20,20,0.000432
"3n-Tp2JUXeI","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,20,20,0.000432
"3sZBDXKsGFQ","Audio","Audio Match","This Is My Life","UGC",,"Lil G","Blue Devil Part 2","USASN1200424","9LILG",,,361,361,0.104755
"3sZBDXKsGFQ","Audio","Audio Match","This Is My Life","UGC",,"Lil G","Blue Devil Part 2","USASN1200424","9LILG",,,8,0,0
"3ygnQOsQPyU","Audio","Audio Match","Gunz in My Neighborhood","UGC",,"Lil G","Blue Devil Part 2","USASN1200417","9LILG",,,472,472,0.07496700000000001
"3ygnQOsQPyU","Audio","Audio Match","Gunz in My Neighborhood","UGC",,"Lil G","Blue Devil Part 2","USASN1200417","9LILG",,,19,0,0
"41p55KEQEqU","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,25,25,0
"41p55KEQEqU","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,2,0,0
"43fHk7hf3rk","Audio","Audio Match","That Dro","UGC",,"King Lil G","Lost in Smoke","USASN1302110","9LILG",,,10,10,0
"448lZAyujYc","Audio","Audio Match","Welcome to La","UGC",,"King Lil G","Lost in Smoke","USASN1302113","9LILG",,,8,8,0
"44g6ro61Lws","Audio","Audio Match","Narco Corridos","UGC",,"King Lil G","King Enemy","USASN1201240","9LILG",,,49,49,5.2e-05
"44g6ro61Lws","Audio","Audio Match","Narco Corridos","UGC",,"King Lil G","King Enemy","USASN1201240","9LILG",,,6,0,0
"45DA0JB7Zbc","Audio","Audio Match","Letter to Dr. Dre (feat. Big Swiisha)","UGC",,"Lil G","Blue Devil Part 2","USASN1200418","9LILG",,,1,1,0
"46sumO8nE4U","Audio","Audio Match","Gods Looking for Me","UGC",,"King Lil G","Lost in Smoke","USASN1302117","9LILG",,,2,2,0
"491cfz2VXSU","Audio","Audio Match","Blunt After Blunt Feat Reverie","UGC",,"King Lil G","AK47Boyz","QMEBT1400810","9LILG",,,1720,1720,3.3549935
"491cfz2VXSU","Audio","Audio Match","Blunt After Blunt Feat Reverie","UGC",,"King Lil G","AK47Boyz","QMEBT1400810","9LILG",,,1720,1720,3.3549935
"491cfz2VXSU","Audio","Audio Match","Blunt After Blunt Feat Reverie","UGC",,"King Lil G","AK47Boyz","QMEBT1400810","9LILG",,,20,0,0
"4AGpbGjitdc","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,3,3,0
"4AGpbGjitdc","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,2,0,0
"4AwwX9fRKyw","Audio","Audio Match","Mob Life","UGC",,"King Lil G","Lost in Smoke","USASN1302108","9LILG",,,1,1,0
"4Ej4wG4Gm74","Audio","Audio Match","Letter to Dr. Dre (feat. Big Swiisha)","UGC",,"Lil G","Blue Devil Part 2","USASN1200418","9LILG",,,1,1,0
"4Ej4wG4Gm74","Audio","Audio Match","Letter to Dr. Dre (feat. Big Swiisha)","UGC",,"Lil G","Blue Devil Part 2","USASN1200418","9LILG",,,1,0,0
"4FF084P7EWw","Audio","Audio Match","Sending This Message","UGC",,"Lil G","Blue Devil Part 2","USASN1200422","9LILG",,,7,7,0
"4Hz9Z8haBnY","Audio","Audio Match","Who Shot 2Pac","UGC",,"King Lil G","King Enemy","USASN1201239","9LILG",,,1,1,0
"4JOSxlPpcAc","Audio","Audio Match","Welcome to La","UGC",,"King Lil G","Lost in Smoke","USASN1302113","9LILG",,,943,943,1.157174
"4JOSxlPpcAc","Audio","Audio Match","Welcome to La","UGC",,"King Lil G","Lost in Smoke","USASN1302113","9LILG",,,40,0,0
"4Je8BBriBG8","Audio","Audio Match","Who Shot 2Pac","UGC",,"King Lil G","King Enemy","USASN1201239","9LILG",,,6,6,0
"4Je8BBriBG8","Audio","Audio Match","Who Shot 2Pac","UGC",,"King Lil G","King Enemy","USASN1201239","9LILG",,,3,0,0
"4KZzksKfskg","Audio","Audio Match","Killuminati Won't Save You","UGC",,"King Lil G","Lost in Smoke","USASN1302107","9LILG",,,265,265,0.002106
"4KZzksKfskg","Audio","Audio Match","Killuminati Won't Save You","UGC",,"King Lil G","Lost in Smoke","USASN1302107","9LILG",,,4,0,0
"4ROY8nKhmqk","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,23,23,0.0002635
"4ROY8nKhmqk","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,23,23,0.0002635
"4SIxXI60qHc","Audio","Audio Match","Joey & Jasmine","UGC",,"King Lil G","AK47Boyz","QMEBT1400808","9LILG",,,1,1,0
"4SIxXI60qHc","Audio","Audio Match","Joey & Jasmine","UGC",,"King Lil G","AK47Boyz","QMEBT1400808","9LILG",,,1,1,0
"4SIxXI60qHc","Audio","Audio Match","Joey & Jasmine","UGC",,"King Lil G","AK47Boyz","QMEBT1400808","9LILG",,,1,0,0
"4Uti3TbB4H8","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,30,30,6.1e-05
"4Uti3TbB4H8","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,30,30,6.1e-05
"4b7lgDNVY28","Audio","Audio Match","Letter to Dr. Dre (feat. Big Swiisha)","UGC",,"Lil G","Blue Devil Part 2","USASN1200418","9LILG",,,12,12,0
"4cbMHWaRqxM","Audio","Audio Match","Mob Life","UGC",,"King Lil G","Lost in Smoke","USASN1302108","9LILG",,,4,4,0.000104
"4dqo2gCfyxk","Audio","Audio Match","Gunz in My Neighborhood","UGC",,"Lil G","Blue Devil Part 2","USASN1200417","9LILG",,,1,0,0
"4fAQbibi7BA","Audio","Audio Match","Hopeless Boy Feat. David Ortiz","UGC",,"King Lil G","AK47Boyz","QMEBT1400801","9LILG",,,2,2,0
"4fAQbibi7BA","Audio","Audio Match","Hopeless Boy Feat. David Ortiz","UGC",,"King Lil G","AK47Boyz","QMEBT1400801","9LILG",,,20,0,0
"4fk5KZhU68w","Audio","Audio Match","Welcome to La","UGC",,"King Lil G","Lost in Smoke","USASN1302113","9LILG",,,4,0,0
"4hmajmYwH00","Audio","Audio Match","El Stilo De Mafia","UGC",,"King Lil G","Lost in Smoke","USASN1302112","9LILG",,,1,1,0.000144
"4hmajmYwH00","Audio","Audio Match","El Stilo De Mafia","UGC",,"King Lil G","Lost in Smoke","USASN1302112","9LILG",,,1,0,0
"4iZ3fqIruBo","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,49,49,0
"4iZ3fqIruBo","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,49,49,0
"4p91gk4Z63g","Audio","Audio Match","Pussy is a Drug","UGC",,"Lil G","Blue Devil Part 2","USASN1200420","9LILG",,,3125,3125,0
"4p91gk4Z63g","Audio","Audio Match","Pussy is a Drug","UGC",,"Lil G","Blue Devil Part 2","USASN1200420","9LILG",,,76,0,0
"4t7cZ_GeI8w","Audio","Audio Match","Fuck You Wanna Bee's","UGC",,"King Lil G","Lost in Smoke","USASN1302114","9LILG",,,2,2,0
"4u3pnJdZq2c","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,1,1,0
"4uZeRmp-JPA","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,0,0,0
"4vALDYefmCQ","Audio","Audio Match","Narco Corridos","UGC",,"King Lil G","King Enemy","USASN1201240","9LILG",,,11,11,0
"4vALDYefmCQ","Audio","Audio Match","Narco Corridos","UGC",,"King Lil G","King Enemy","USASN1201240","9LILG",,,1,0,0
"4vWLSynJjds","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,1,1,0
"4ypFUx_NdH0","Audio","Audio Match","Who Shot 2Pac","UGC",,"King Lil G","King Enemy","USASN1201239","9LILG",,,3,3,6.2e-05
"525g3YDQyVM","Audio","Audio Match","Fuck Lil G (feat. Krypto)","UGC",,"King Lil G","King Enemy","USASN1201242","9LILG",,,272,272,0.151823
"525g3YDQyVM","Audio","Audio Match","Fuck Lil G (feat. Krypto)","UGC",,"King Lil G","King Enemy","USASN1201242","9LILG",,,5,0,0
"532ufuVIb54","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,4,4,0
"558cT9MJsd8","Audio","Audio Match","Who Shot 2Pac","UGC",,"King Lil G","King Enemy","USASN1201239","9LILG",,,2,2,0
"57iocKa1m8U","Audio","Audio Match","Hopeless Boy Feat. David Ortiz","UGC",,"King Lil G","AK47Boyz","QMEBT1400801","9LILG",,,3,3,0
"57iocKa1m8U","Audio","Audio Match","Hopeless Boy Feat. David Ortiz","UGC",,"King Lil G","AK47Boyz","QMEBT1400801","9LILG",,,10,0,0
"5A6uG5CRsV4","Audio","Audio Match","Joey & Jasmine","UGC",,"King Lil G","AK47Boyz","QMEBT1400808","9LILG",,,36,36,0
"5A6uG5CRsV4","Audio","Audio Match","Joey & Jasmine","UGC",,"King Lil G","AK47Boyz","QMEBT1400808","9LILG",,,36,36,0
"5ALU5rpkBdY","Audio","Audio Match","Welcome to La","UGC",,"King Lil G","Lost in Smoke","USASN1302113","9LILG",,,3,3,0
"5FYBGsI9ff0","Audio","Audio Match","Real Life","UGC",,"Lil G","Blue Devil Part 2","USASN1200421","9LILG",,,23,23,0.000128
"5FYBGsI9ff0","Audio","Audio Match","Real Life","UGC",,"Lil G","Blue Devil Part 2","USASN1200421","9LILG",,,8,0,0
"5O_U0Adr6uc","Audio","Audio Match","Hopeless Boy Feat. David Ortiz","UGC",,"King Lil G","AK47Boyz","QMEBT1400801","9LILG",,,35,35,0.022047
"5O_U0Adr6uc","Audio","Audio Match","Hopeless Boy Feat. David Ortiz","UGC",,"King Lil G","AK47Boyz","QMEBT1400801","9LILG",,,35,35,0.022047
"5O_U0Adr6uc","Audio","Audio Match","Hopeless Boy Feat. David Ortiz","UGC",,"King Lil G","AK47Boyz","QMEBT1400801","9LILG",,,4,0,0
"5PjUeUvykQg","Audio","Audio Match","Letter to Dr. Dre (feat. Big Swiisha)","UGC",,"Lil G","Blue Devil Part 2","USASN1200418","9LILG",,,10,10,0
"5PjUeUvykQg","Audio","Audio Match","Letter to Dr. Dre (feat. Big Swiisha)","UGC",,"Lil G","Blue Devil Part 2","USASN1200418","9LILG",,,7,0,0
"5RPuxAkeNls","Audio","Audio Match","Hopeless Boy Feat. David Ortiz","UGC",,"King Lil G","AK47Boyz","QMEBT1400801","9LILG",,,4,4,0
"5RPuxAkeNls","Audio","Audio Match","Hopeless Boy Feat. David Ortiz","UGC",,"King Lil G","AK47Boyz","QMEBT1400801","9LILG",,,4,4,0
"5TWUmbW89U4","Audio","Audio Match","Sucios Part 2","UGC",,"Lil G","Blue Devil Part 2","USASN1200423","9LILG",,,8,8,0
"5Ubi3LGzvH0","Audio","Audio Match","Hopeless Boy Feat. David Ortiz","UGC",,"King Lil G","AK47Boyz","QMEBT1400801","9LILG",,,22,22,7.499999999999999e-05
"5Ubi3LGzvH0","Audio","Audio Match","Hopeless Boy Feat. David Ortiz","UGC",,"King Lil G","AK47Boyz","QMEBT1400801","9LILG",,,22,22,7.499999999999999e-05
"5VEwjXakl80","Audio","Audio Match","What's Up","UGC",,"King Lil G","Lost in Smoke","USASN1302106","9LILG",,,3,3,0.00362
"5VtXnWgqt8c","Audio","Audio Match","Hopeless Boy Feat. David Ortiz","UGC",,"King Lil G","AK47Boyz","QMEBT1400801","9LILG",,,41,41,0
"5VtXnWgqt8c","Audio","Audio Match","Hopeless Boy Feat. David Ortiz","UGC",,"King Lil G","AK47Boyz","QMEBT1400801","9LILG",,,2,0,0
"5ZmAxn6caPU","Audio-Visual","Web Upload","King Lil G-Dedicated 2 Buzzard. The capo (komando Suicida) corrido alpachino","PARTNER-PROVIDED",,"","","","9LILG",,,6,0,0
"5ZmAxn6caPU","Audio-Visual","Web Upload","King Lil G-Dedicated 2 Buzzard. The capo (komando Suicida) corrido alpachino","PARTNER-PROVIDED",,"","","","9LILG",,,815,815,0.842384
"5ZmAxn6caPU","Audio-Visual","Web Upload","King Lil G-Dedicated 2 Buzzard. The capo (komando Suicida) corrido alpachino","PARTNER-PROVIDED",,"","","","9LILG",,,815,815,0.842384
"5_7ui7yc8fk","Audio","Audio Match","Who Shot 2Pac","UGC",,"King Lil G","King Enemy","USASN1201239","9LILG",,,1,1,0
"5dcQoc611lI","Audio","Audio Match","Make U Mine Feat Carolyn Rodriguez","UGC",,"King Lil G","AK47Boyz","QMEBT1400813","9LILG",,,598,598,0.1439015
"5dcQoc611lI","Audio","Audio Match","Make U Mine Feat Carolyn Rodriguez","UGC",,"King Lil G","AK47Boyz","QMEBT1400813","9LILG",,,2,0,0
"5dcQoc611lI","Audio","Audio Match","Make U Mine Feat Carolyn Rodriguez","UGC",,"King Lil G","AK47Boyz","QMEBT1400813","9LILG",,,598,598,0.1439015
"5n1c_QtVt6s","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,3,3,0
"5n1c_QtVt6s","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,1,0,0
"5nlIa1Z0vIs","Audio","Audio Match","Hopeless Boy Feat. David Ortiz","UGC",,"King Lil G","AK47Boyz","QMEBT1400801","9LILG",,,4,4,0.000353
"5nmgQcOQPkY","Audio","Audio Match","Gunz in My Neighborhood","UGC",,"Lil G","Blue Devil Part 2","USASN1200417","9LILG",,,1,1,0
"5ptCtiCfYlg","Audio","Audio Match","Pussy is a Drug","UGC",,"Lil G","Blue Devil Part 2","USASN1200420","9LILG",,,28,28,0
"5qgZfQvh7sY","Audio","Audio Match","Letter to Dr. Dre (feat. Big Swiisha)","UGC",,"Lil G","Blue Devil Part 2","USASN1200418","9LILG",,,1,1,0
"5s4shgaGEyQ","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,11,11,0.00018
"5sgyP0jbQ_Q","Audio","Audio Match","Killuminati Won't Save You","UGC",,"King Lil G","Lost in Smoke","USASN1302107","9LILG",,,228,228,0.000772
"5sgyP0jbQ_Q","Audio","Audio Match","Killuminati Won't Save You","UGC",,"King Lil G","Lost in Smoke","USASN1302107","9LILG",,,3,0,0
"5tWCAqfz-R8","Audio","Audio Match","Welcome to La","UGC",,"King Lil G","Lost in Smoke","USASN1302113","9LILG",,,2,2,0
"5x02r4HnFSQ","Audio","Audio Match","Letter to Dr. Dre (feat. Big Swiisha)","UGC",,"Lil G","Blue Devil Part 2","USASN1200418","9LILG",,,10,10,0.000858
"65kBmkZ6M5k","Audio","Audio Match","Mob Life","UGC",,"King Lil G","Lost in Smoke","USASN1302108","9LILG",,,2,2,0
"67WGoM3SVeg","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,5,5,0
"6An4N3Sl6CQ","Audio","Audio Match","Dirty Feat. Drummer Boy","UGC",,"King Lil G","AK47Boyz","QMEBT1400807","9LILG",,,8,8,0
"6An4N3Sl6CQ","Audio","Audio Match","Dirty Feat. Drummer Boy","UGC",,"King Lil G","AK47Boyz","QMEBT1400807","9LILG",,,8,8,0
"6CZJ3242GZ8","Audio","Audio Match","Hopeless Boy Feat. David Ortiz","UGC",,"King Lil G","AK47Boyz","QMEBT1400801","9LILG",,,37,37,0.611955
"6CZJ3242GZ8","Audio","Audio Match","Hopeless Boy Feat. David Ortiz","UGC",,"King Lil G","AK47Boyz","QMEBT1400801","9LILG",,,37,37,0.611955
"6CZJ3242GZ8","Audio","Audio Match","Hopeless Boy Feat. David Ortiz","UGC",,"King Lil G","AK47Boyz","QMEBT1400801","9LILG",,,1,0,0
"6EgWwjq8vhA","Audio","Audio Match","Letter to Dr. Dre (feat. Big Swiisha)","UGC",,"Lil G","Blue Devil Part 2","USASN1200418","9LILG",,,7,7,0.0012
"6EgWwjq8vhA","Audio","Audio Match","Letter to Dr. Dre (feat. Big Swiisha)","UGC",,"Lil G","Blue Devil Part 2","USASN1200418","9LILG",,,1,0,0
"6Oph1u0QGz8","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,27,27,0
"6Oph1u0QGz8","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,1,0,0
"6RlD0YKy8uY","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,1,1,0
"6RviFSb3X3A","Audio","Audio Match","Gun Smoke","UGC",,"King Lil G","King Enemy","USASN1201249","9LILG",,,3,3,3.3e-05
"6RviFSb3X3A","Audio","Audio Match","Gun Smoke","UGC",,"King Lil G","King Enemy","USASN1201249","9LILG",,,2,0,0
"6SE2i8HPscc","Audio-Visual","Web Upload"," ","PARTNER-PROVIDED",,"","","","9LILG",,,478,478,0.28531
"6SE2i8HPscc","Audio-Visual","Web Upload"," ","PARTNER-PROVIDED",,"","","","9LILG",,,478,478,0.28531
